SMILES,Solvent,AM,EM,QY,AC,ST,LGAC,Et30,SP,SdP,SA,SB
COc1ccc(-n2nc(CN)c(N3CCCC3)n2)cc1,CCO,339,415.0,,15136.0,76.0,4.18,51.9,0.633,0.783,0.4,0.658
NCc1nn(-c2ccccc2Cl)nc1N1CCCC1,CC#N,324,426.0,0.607,5370.0,102.0,3.73,45.6,0.645,0.974,0.044,0.286
NCc1nn(-c2ccccc2C(F)(F)F)nc1N1CCCC1,CC#N,326,433.0,0.71,6166.0,107.0,3.79,45.6,0.645,0.974,0.044,0.286
CCOC(=O)c1nn(-c2ccc(OC)cc2)nc1N1CCCC1,CC#N,336,423.0,0.731,11482.0,87.0,4.06,45.6,0.645,0.974,0.044,0.286
COc1ccc(-n2nc(CN)c(N3CCCC3)n2)cc1,CCCCCC,335,389.0,,16218.0,54.0,4.21,31.0,0.616,0.0,0.0,0.056
NCc1nn(-c2cccc(C(F)(F)F)c2)nc1N1CCCC1,CC#N,347,430.0,0.801,10965.0,83.0,4.04,45.6,0.645,0.974,0.044,0.286
NCc1nn(-c2cc(F)cc(F)c2)nc1N1CCCC1,CC#N,350,435.0,0.837,12882.0,85.0,4.11,45.6,0.645,0.974,0.044,0.286
CCCCCCCCCc1c2ccccc2cc2c1oc1c3c(c4ccccc4c12)-c1c(c2oc4cc5ccccc5cc4c2c2ccccc12)OCO3,C1CCOC1,397,416.0,0.7,52400.0,19.0,4.7193,37.4,0.714,0.634,0.0,0.591
CN(C)CCN(Cc1c2ccccc2c(CN(CCN(C)C)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c2ccccc12)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],CO,341,389.0,0.0387,40214.0,48.0,4.6044,55.4,0.608,0.904,0.605,0.545
CN(C)CCN(Cc1c2ccccc2c(CN(CCN(C)C)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c2ccccc12)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],CCO,341,388.0,0.01364,38833.0,47.0,4.5892,51.9,0.633,0.783,0.4,0.658
CN(C)CCN(Cc1c2ccccc2c(CN(CCN(C)C)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c2ccccc12)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],C1CCOC1,351,419.0,0.0052,39594.0,68.0,4.5976,37.4,0.714,0.634,0.0,0.591
CN(C)CCN(Cc1c2ccccc2c(CN(CCN(C)C)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c2ccccc12)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],CC#N,347,389.0,0.00153,43890.0,42.0,4.6424,45.6,0.645,0.974,0.044,0.286
CN(C)CCN(Cc1c2ccccc2c(CN(CCN(C)C)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c2ccccc12)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],CC(=O)C,352,387.0,0.0012,41630.0,35.0,4.6194,42.2,0.651,0.907,0.0,0.475
CN(C)CCN(Cc1c2ccccc2c(CN(CCN(C)C)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c2ccccc12)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],CN(C)C=O,340,424.0,0.00067,34045.0,84.0,4.5321,43.2,0.759,0.977,0.031,0.613
CCC1=C(C)C2=C(C)c3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,CO,504,534.0,0.02,21000.0,30.0,4.3222,55.4,0.608,0.904,0.605,0.545
CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,C1CCOC1,525,567.0,0.37,77500.0,42.0,4.8893,37.4,0.714,0.634,0.0,0.591
CCCCCCCCCCCCCCCCCCC1=[N+]2C(=C(NCCS(=O)(=O)[O-])c3ccc(CCCCCCCCCCCCCCCCCC)n3[B-]2(F)F)C=C1,CCO,424,485.0,0.82,,61.0,,51.9,0.633,0.783,0.4,0.658
CCC1=C(C)C2=Cc3cccn3[B-](F)(F)[N+]2=C1C,CC(=O)C,504,516.0,0.65,19000.0,12.0,4.2788,42.2,0.651,0.907,0.0,0.475
CCC1=C(C)C2=C(C)c3cc(I)cn3[B-](F)(F)[N+]2=C1C,CO,504,534.0,0.086,33000.0,30.0,4.5185,55.4,0.608,0.904,0.605,0.545
CC1=CC(C)=[N+]2C1=Cc1ccc(CCC(=O)O)n1[B-]2(F)F,CO,502,511.0,,19920.0,9.0,4.2993,55.4,0.608,0.904,0.605,0.545
CC(C)(C)NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CO,410,491.0,0.001,27000.0,81.0,4.4314,55.4,0.608,0.904,0.605,0.545
CCC1=C(C)C2=Cc3cc(I)cn3[B-](F)(F)[N+]2=C1C,C1CCCCC1,528,539.0,0.113,63000.0,11.0,4.7993,30.9,0.683,0.0,0.0,0.073
CCC1=C(C)C2=C(C)c3cccn3[B-](F)(F)[N+]2=C1C,CO,496,513.0,0.76,25000.0,17.0,4.3979,55.4,0.608,0.904,0.605,0.545
CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,C1COCCO1,525,565.0,0.4,78500.0,40.0,4.8949,36.0,0.737,0.312,0.0,0.444
CCC1=C(C)C2=C(C)c3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,CC(=O)C,503,533.0,0.024,17000.0,30.0,4.2304,42.2,0.651,0.907,0.0,0.475
CCCNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CC1=CC=CC=C1,421,485.0,0.92,42912.0,64.0,4.6326,33.9,0.782,0.284,0.0,0.128
CNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCO,397,439.0,0.16,,42.0,,51.9,0.633,0.783,0.4,0.658
CNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CO,405,465.0,0.52,,60.0,,55.4,0.608,0.904,0.605,0.545
CCCCCCCCCCCCCCCCCCC1=[N+]2C(=C(NCCS(=O)(=O)[O-])c3ccc(CCCCCCCCCCCCCCCCCC)n3[B-]2(F)F)C=C1,CO,423,487.0,0.81,,64.0,,55.4,0.608,0.904,0.605,0.545
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCCCCC,521,534.0,0.83,92000.0,13.0,4.9638,31.0,0.616,0.0,0.0,0.056
CC1=[N+]2C(=Cc3cccn3[B-]2(F)F)C=C1,CO,506,512.0,1.0,,6.0,,55.4,0.608,0.904,0.605,0.545
CCC1=C(C)C2=C(C)c3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,CO,520,553.0,0.051,12000.0,33.0,4.0792,55.4,0.608,0.904,0.605,0.545
CCC1=C(C)C2=Cc3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,CO,513,542.0,0.016,35000.0,29.0,4.5441,55.4,0.608,0.904,0.605,0.545
CC1=CC(C)=[N+]2C1=Cc1cccn1[B-]2(F)F,CO,493,503.0,0.99,,10.0,,55.4,0.608,0.904,0.605,0.545
CCC1=C(C)C2=Cc3cc(I)cn3[B-](F)(F)[N+]2=C1C,CCOC(=O)C,513,541.0,0.078,42000.0,28.0,4.6232,38.1,0.656,0.603,0.0,0.542
CCC1=C(C)C2=C(C)c3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,CCOC(=O)C,521,552.0,0.072,12000.0,31.0,4.0792,38.1,0.656,0.603,0.0,0.542
CCC1=C(C)C2=C(C)c3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,C1CCCCC1,532,555.0,0.1,17000.0,23.0,4.2304,30.9,0.683,0.0,0.0,0.073
CC1=[N+]2C(=Cc3cccn3[B-]2(F)F)C=C1,C(Cl)Cl,511,517.0,0.92,,6.0,,40.7,0.761,0.769,0.04,0.178
CCC1=C(C)C2=Cc3cc(I)c(I)n3[B-](F)(F)[N+]2=C1C,C1CCCCC1,542,551.0,0.26,76000.0,9.0,4.8808,30.9,0.683,0.0,0.0,0.073
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,C(Cl)Cl,520,534.0,0.79,71000.0,14.0,4.8513,40.7,0.761,0.769,0.04,0.178
C=CCNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCOC(=O)C,405,460.0,0.72,24690.0,55.0,4.3925,38.1,0.656,0.603,0.0,0.542
CC1=CC(C)=[N+]2C1=C(C)c1cccn1[B-]2(F)F,C(Cl)Cl,488,500.0,0.95,,12.0,,40.7,0.761,0.769,0.04,0.178
F[B-]1(F)n2c(Cl)c(Cl)c(Br)c2C(Cl)=C2C(Br)=C(Cl)C(Cl)=[N+]21,C(Cl)Cl,546,560.0,0.18,,14.0,,40.7,0.761,0.769,0.04,0.178
CC(C)(C)NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CC(=O)C,410,492.0,0.002,27000.0,82.0,4.4314,42.2,0.651,0.907,0.0,0.475
CCCNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CN(C)C=O,404,458.0,0.442,34821.0,54.0,4.5418,43.2,0.759,0.977,0.031,0.613
CCCCCCCCCCCCCCCCCCC1=[N+]2C(=C(NCCS(=O)(=O)[O-])c3ccc(CCCCCCCCCCCCCCCCCC)n3[B-]2(F)F)C=C1,C1CCCCC1,429,487.0,0.62,,58.0,,30.9,0.683,0.0,0.0,0.073
CC1=CC(C)=[N+]2C1=C(C)c1cccn1[B-]2(F)F,CCCCCC,492,498.0,0.98,,6.0,,31.0,0.616,0.0,0.0,0.056
CCC1=C(C)C2=Cc3cc(I)c(I)n3[B-](F)(F)[N+]2=C1C,CCOC(=O)C,528,552.0,0.19,54000.0,24.0,4.7324,38.1,0.656,0.603,0.0,0.542
CC1=C2C=CC(C)=[N+]2[B-](F)(F)n2cccc21,C(Cl)Cl,498,506.0,0.89,,8.0,,40.7,0.761,0.769,0.04,0.178
CCC1=C(C)C2=C(C)c3cc(I)cn3[B-](F)(F)[N+]2=C1C,CC(=O)C,503,533.0,0.087,32000.0,30.0,4.5051,42.2,0.651,0.907,0.0,0.475
CCC1=C(C)C2=C(C)c3cc(I)c(I)n3[B-](F)(F)[N+]2=C1C,CCOC(=O)C,519,545.0,0.15,64000.0,26.0,4.8062,38.1,0.656,0.603,0.0,0.542
CNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CC(=O)C,396,442.0,0.16,,46.0,,42.2,0.651,0.907,0.0,0.475
CCC1=C(C)C2=C(C)c3cc(I)c(I)n3[B-](F)(F)[N+]2=C1C,C1CCCCC1,532,546.0,0.2,98000.0,14.0,4.9912,30.9,0.683,0.0,0.0,0.073
CCCNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCO,407,463.0,0.66,32000.0,56.0,4.5051,51.9,0.633,0.783,0.4,0.658
CCC1=C(C)C2=Cc3cccn3[B-](F)(F)[N+]2=C1C,C1CCCCC1,513,518.0,0.7,29000.0,5.0,4.4624,30.9,0.683,0.0,0.0,0.073
CCC1=C(C)C2=C(C)c3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,CCO,522,554.0,0.061,12000.0,32.0,4.0792,51.9,0.633,0.783,0.4,0.658
CCC1=C(C)C2=Cc3cccn3[B-](F)(F)[N+]2=C1C,CCOC(=O)C,505,517.0,0.69,21000.0,12.0,4.3222,38.1,0.656,0.603,0.0,0.542
CCC1=C(C)C2=C(C)c3cc(I)cn3[B-](F)(F)[N+]2=C1C,CCOC(=O)C,505,532.0,0.097,35000.0,27.0,4.5441,38.1,0.656,0.603,0.0,0.542
CCC1=C(C)C2=C(C)c3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,C1CCCCC1,516,539.0,0.05,29000.0,23.0,4.4624,30.9,0.683,0.0,0.0,0.073
CCCCCCCCCCCCCCCCCCC1=[N+]2C(=C(NCCS(=O)(=O)[O-])c3ccc(CCCCCCCCCCCCCCCCCC)n3[B-]2(F)F)C=C1,C1CCOC1,422,480.0,0.79,,58.0,,37.4,0.714,0.634,0.0,0.591
CC1=CC(C)=[N+]2C1=Cc1c(C)cc(C)n1[B-]2(F)F,C(Cl)Cl,506,513.0,0.92,,7.0,,40.7,0.761,0.769,0.04,0.178
CCC1=C(C)C2=Cc3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,CCOC(=O)C,515,540.0,0.023,36000.0,25.0,4.5563,38.1,0.656,0.603,0.0,0.542
CCC1=C(C)C2=Cc3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,CO,532,554.0,0.032,39000.0,22.0,4.5911,55.4,0.608,0.904,0.605,0.545
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,C1CCCCC1,523,536.0,0.59,85000.0,13.0,4.9294,30.9,0.683,0.0,0.0,0.073
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC#N,515,530.0,0.87,79000.0,15.0,4.8976,45.6,0.645,0.974,0.044,0.286
CNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,C1CCCCC1,419,463.0,0.7,,44.0,,30.9,0.683,0.0,0.0,0.073
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,C1COCCO1,519,533.0,0.83,84000.0,14.0,4.9243,36.0,0.737,0.312,0.0,0.444
CCC1=C(C)C2=C(C)c3cc(I)c(I)n3[B-](F)(F)[N+]2=C1C,CO,518,546.0,0.13,61000.0,28.0,4.7853,55.4,0.608,0.904,0.605,0.545
CCC1=C(C)C2=C(C)c3cccn3[B-](F)(F)[N+]2=C1C,CCO,497,514.0,0.84,25000.0,17.0,4.3979,51.9,0.633,0.783,0.4,0.658
CC1=CC(C)=[N+]2C1=Cc1cccn1[B-]2(F)F,C(Cl)Cl,498,507.0,0.87,,9.0,,40.7,0.761,0.769,0.04,0.178
CCC1=C(C)C2=Cc3cc(I)cn3[B-](F)(F)[N+]2=C1C,CO,512,543.0,0.069,49000.0,31.0,4.6902,55.4,0.608,0.904,0.605,0.545
CC1=C2C=CC(C)=[N+]2[B-](F)(F)n2cccc21,CCCCCC,499,504.0,0.96,,5.0,,31.0,0.616,0.0,0.0,0.056
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCO,518,532.0,0.84,81000.0,14.0,4.9085,51.9,0.633,0.783,0.4,0.658
CNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCOC(=O)C,399,445.0,0.42,,46.0,,38.1,0.656,0.603,0.0,0.542
CCC1=C(C)C2=Cc3cccn3[B-](F)(F)[N+]2=C1C,CCO,506,517.0,0.69,20000.0,11.0,4.301,51.9,0.633,0.783,0.4,0.658
CCC1=C(C)C2=C(C)c3cc(I)c(I)n3[B-](F)(F)[N+]2=C1C,CCO,520,548.0,0.16,64000.0,28.0,4.8062,51.9,0.633,0.783,0.4,0.658
CCCCCCCCCCCCCCCCCCC1=[N+]2C(=C(NCCS(=O)(=O)[O-])c3ccc(CCCCCCCCCCCCCCCCCC)n3[B-]2(F)F)C=C1,CCOC(=O)C,420,480.0,0.81,,60.0,,38.1,0.656,0.603,0.0,0.542
CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,CCOC(=O)C,523,562.0,0.44,76700.0,39.0,4.8848,38.1,0.656,0.603,0.0,0.542
CCC1=C(C)C2=C(C)c3cc(I)c(I)n3[B-](F)(F)[N+]2=C1C,CC(=O)C,516,545.0,0.13,58000.0,29.0,4.7634,42.2,0.651,0.907,0.0,0.475
CCC1=C(C)C2=C(C)c3cc(I)cn3[B-](F)(F)[N+]2=C1C,C1CCCCC1,518,532.0,0.13,46000.0,14.0,4.6628,30.9,0.683,0.0,0.0,0.073
CCCCCCCCCCCCCCCCCCC1=[N+]2C(=C(NCCS(=O)(=O)[O-])c3ccc(CCCCCCCCCCCCCCCCCC)n3[B-]2(F)F)C=C1,CS(=O)C,418,476.0,0.38,,58.0,,45.1,0.83,1.0,0.072,0.647
CCCNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CS(=O)C,404,463.0,0.278,35641.0,59.0,4.5519,45.1,0.83,1.0,0.072,0.647
CCC1=C(C)C2=Cc3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,CCOC(=O)C,532,554.0,0.037,39000.0,22.0,4.5911,38.1,0.656,0.603,0.0,0.542
CCC1=C(C)C2=Cc3cc(I)c(I)n3[B-](F)(F)[N+]2=C1C,CC(=O)C,525,553.0,0.16,49000.0,28.0,4.6902,42.2,0.651,0.907,0.0,0.475
CCC1=C(C)C2=C(C)c3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,CCOC(=O)C,506,533.0,0.031,22000.0,27.0,4.3424,38.1,0.656,0.603,0.0,0.542
CCCCCCCCCCCCCCCCCCC1=[N+]2C(=C(NCCS(=O)(=O)[O-])c3ccc(CCCCCCCCCCCCCCCCCC)n3[B-]2(F)F)C=C1,CN(C)C=O,417,476.0,0.52,,59.0,,43.2,0.759,0.977,0.031,0.613
CCC1=C(C)C2=Cc3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,CC(=O)C,528,553.0,0.029,41000.0,25.0,4.6128,42.2,0.651,0.907,0.0,0.475
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CO,516,532.0,0.91,79000.0,16.0,4.8976,55.4,0.608,0.904,0.605,0.545
CCCNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,C1CCCCC1,423,482.0,0.93,35000.0,59.0,4.5441,30.9,0.683,0.0,0.0,0.073
CCC1=C(C)C2=C(C)c3cccn3[B-](F)(F)[N+]2=C1C,CCOC(=O)C,496,513.0,0.84,25000.0,17.0,4.3979,38.1,0.656,0.603,0.0,0.542
CCC1=C(C)C2=C(C)c3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,CCO,506,534.0,0.021,22000.0,28.0,4.3424,51.9,0.633,0.783,0.4,0.658
CC1=[N+]2C(=Cc3cccn3[B-]2(F)F)C=C1,CCCCCC,510,515.0,0.96,,5.0,,31.0,0.616,0.0,0.0,0.056
CCCCCCCCCCCCCCCCCCC1=[N+]2C(=C(NCCS(=O)(=O)[O-])c3ccc(CCCCCCCCCCCCCCCCCC)n3[B-]2(F)F)C=C1,CC(=O)C,415,474.0,0.69,,59.0,,42.2,0.651,0.907,0.0,0.475
CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,CC(=O)C,523,564.0,0.44,74400.0,41.0,4.8716,42.2,0.651,0.907,0.0,0.475
CCCNC1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CCOC(=O)C,457,497.0,0.084,52000.0,40.0,4.716,38.1,0.656,0.603,0.0,0.542
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CN(C)C=O,517,533.0,0.67,70000.0,16.0,4.8451,43.2,0.759,0.977,0.031,0.613
CCC1=C(C)C2=Cc3cc(I)c(I)n3[B-](F)(F)[N+]2=C1C,CO,527,552.0,0.17,52000.0,25.0,4.716,55.4,0.608,0.904,0.605,0.545
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC(=O)C,516,532.0,0.85,80000.0,16.0,4.9031,42.2,0.651,0.907,0.0,0.475
CCCNC1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CC(=O)C,453,496.0,0.063,48000.0,43.0,4.6812,42.2,0.651,0.907,0.0,0.475
CC(C)(C)NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCOC(=O)C,412,498.0,0.012,29000.0,86.0,4.4624,38.1,0.656,0.603,0.0,0.542
CCC1=C(C)C2=C(C)c3cccn3[B-](F)(F)[N+]2=C1C,C1CCCCC1,504,515.0,0.96,33000.0,11.0,4.5185,30.9,0.683,0.0,0.0,0.073
CCC1=C(C)C2=Cc3cc(I)c(I)n3[B-](F)(F)[N+]2=C1C,CCO,529,555.0,0.2,53000.0,26.0,4.7243,51.9,0.633,0.783,0.4,0.658
CCC1=C(C)C2=Cc3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,CC(=O)C,509,544.0,0.019,34000.0,35.0,4.5315,42.2,0.651,0.907,0.0,0.475
CCC1=C(C)C2=Cc3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,CCO,536,557.0,0.037,40000.0,21.0,4.6021,51.9,0.633,0.783,0.4,0.658
CCCCCCCCCCCCCCCCCCC1=[N+]2C(=C(NCCS(=O)(=O)[O-])c3ccc(CCCCCCCCCCCCCCCCCC)n3[B-]2(F)F)C=C1,CC1=CC=CC=C1,429,486.0,0.58,,57.0,,33.9,0.782,0.284,0.0,0.128
CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,CC#N,521,561.0,0.44,76000.0,40.0,4.8808,45.6,0.645,0.974,0.044,0.286
CCC1=C(C)C2=C(C)c3cc(I)cn3[B-](F)(F)[N+]2=C1C,CCO,506,534.0,0.095,34000.0,28.0,4.5315,51.9,0.633,0.783,0.4,0.658
CCCNC1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,C1CCCCC1,469,502.0,0.23,59000.0,33.0,4.7709,30.9,0.683,0.0,0.0,0.073
CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,CO,523,561.0,0.48,75800.0,38.0,4.8797,55.4,0.608,0.904,0.605,0.545
CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,CN(C)C=O,524,565.0,0.35,58900.0,41.0,4.7701,43.2,0.759,0.977,0.031,0.613
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,C1CCOC1,518,534.0,0.75,83000.0,16.0,4.9191,37.4,0.714,0.634,0.0,0.591
CCCNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,C(Cl)(Cl)Cl,418,485.0,0.829,42228.0,67.0,4.6256,39.1,0.783,0.614,0.047,0.071
CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,CCO,524,563.0,0.43,76300.0,39.0,4.8825,51.9,0.633,0.783,0.4,0.658
C=CC[C@H](/C=C(/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2)CC)CC,CS(=O)C,550,566.0,,18180.0,16.0,4.2596,45.1,0.83,1.0,0.072,0.647
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC1=CC=CC=C1,523,536.0,0.5,86000.0,13.0,4.9345,33.9,0.782,0.284,0.0,0.128
CCC1=C(C)C2=Cc3cc(I)cn3[B-](F)(F)[N+]2=C1C,CC(=O)C,510,541.0,0.063,39000.0,31.0,4.5911,42.2,0.651,0.907,0.0,0.475
CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,CCCCCC,528,568.0,0.43,82500.0,40.0,4.9165,31.0,0.616,0.0,0.0,0.056
CCCCCCCCCCCCCCCCCCC1=[N+]2C(=C(NCCS(=O)(=O)[O-])c3ccc(CCCCCCCCCCCCCCCCCC)n3[B-]2(F)F)C=C1,CC#N,415,477.0,0.71,,62.0,,45.6,0.645,0.974,0.044,0.286
CCC1=C(C)C2=C(C)c3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,CC(=O)C,518,552.0,0.046,10000.0,34.0,4.0,42.2,0.651,0.907,0.0,0.475
CCC1=C(C)C2=C(C)c3cccn3[B-](F)(F)[N+]2=C1C,CC(=O)C,495,513.0,0.79,22000.0,18.0,4.3424,42.2,0.651,0.907,0.0,0.475
CC(C)(C)NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCO,413,494.0,0.002,28000.0,81.0,4.4472,51.9,0.633,0.783,0.4,0.658
CCC1=C(C)C2=Cc3cc(I)cn3[B-](F)(F)[N+]2=C1C,CCO,514,543.0,0.07,42000.0,29.0,4.6232,51.9,0.633,0.783,0.4,0.658
CC1=CC(C)=[N+]2C1=Cc1cccn1[B-]2(F)F,CCCCCC,493,504.0,0.93,,11.0,,31.0,0.616,0.0,0.0,0.056
CN(C)C1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCOC(=O)C,399,445.0,0.27,25060.0,46.0,4.399,38.1,0.656,0.603,0.0,0.542
CC1=CC(C)=[N+]2C1=C(C)c1cccn1[B-]2(F)F,CO,486,497.0,1.0,,11.0,,55.4,0.608,0.904,0.605,0.545
CCCNC1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CO,453,496.0,0.051,50000.0,43.0,4.699,55.4,0.608,0.904,0.605,0.545
CCC1=C(C)C2=Cc3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,CCO,518,542.0,0.018,35000.0,24.0,4.5441,51.9,0.633,0.783,0.4,0.658
CC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,C(Cl)Cl,499,507.0,0.88,20040.0,8.0,4.3019,40.7,0.761,0.769,0.04,0.178
CCC1=C(C)C2=Cc3cccn3[B-](F)(F)[N+]2=C1C,CO,505,517.0,0.6,19000.0,12.0,4.2788,55.4,0.608,0.904,0.605,0.545
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCOC(=O)C,516,532.0,0.8,80000.0,16.0,4.9031,38.1,0.656,0.603,0.0,0.542
CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,C1CCCCC1,529,571.0,0.32,81000.0,42.0,4.9085,30.9,0.683,0.0,0.0,0.073
CC(C)(C)OC(=O)NCCCN1Cc2c(-c3ccc(CN)cc3)c3ccc4oc(-c5ccccc5)cc4n3c2C1=O,C(Cl)Cl,413,491.0,0.83,24210.0,78.0,4.384,40.7,0.761,0.769,0.04,0.178
CC(C)(C)OC(=O)NCCCN1Cc2c(-c3ccccc3)c3ccc4oc(-c5ccc(CN)cc5)cc4n3c2C1=O,C(Cl)Cl,436,533.0,0.8,22940.0,97.0,4.3606,40.7,0.761,0.769,0.04,0.178
CC(C)(C)OC(=O)NCCCN1Cc2c(-c3ccc(CN)cc3)c3ccc4oc(-c5ccc(CN)cc5)cc4n3c2C1=O,C(Cl)Cl,434,527.0,0.86,23040.0,93.0,4.3625,40.7,0.761,0.769,0.04,0.178
CC(C)(C)OC(=O)NCCCN1Cc2c(-c3ccccc3)c3ccc4oc(-c5ccccc5)cc4n3c2C1=O,C(Cl)Cl,410,499.0,0.8,24390.0,89.0,4.3872,40.7,0.761,0.769,0.04,0.178
CCN(CC)c1ccc(-c2cc3c(ccc4c(-c5ccccc5)c5c(n43)C(=O)N(CCCNC(=O)OC(C)(C)C)C5)o2)cc1,C(Cl)Cl,423,501.0,0.83,23640.0,78.0,4.3736,40.7,0.761,0.769,0.04,0.178
Cc1ccc(C2=C3C=CC(n4cnc5ccccc54)=[N+]3[B-](F)(F)n3c2ccc3N2CCOCC2)cc1,C(Cl)Cl,484,564.0,0.01,,80.0,,40.7,0.761,0.769,0.04,0.178
