SMILES,Solvent,AM
CC(C)(C)NC(=O)c1ccc(-c2ccccc2)c2ccc3c4ccccc4c4ccccc4c3c12,C(Cl)Cl,336
CC(C)(C)NC(=O)c1ccc(Br)c2ccc3c4ccc(F)cc4c4cc(F)ccc4c3c12,C(Cl)Cl,338
CC(C)(C)NC(=O)c1ccc(Br)c2ccc3c4ccccc4c4ccccc4c3c12,C(Cl)Cl,343
CC(C)(C)NC(=O)c1ccc(C(=O)NC(C)(C)C)c2c1c1c3ccc(Cl)cc3c3cc(Cl)ccc3c1c1c3ccc(Cl)cc3c3cc(Cl)ccc3c21,C(Cl)Cl,395
CC(C)(C)NC(=O)c1ccc(C(=O)NC(C)(C)C)c2c1c1c3ccccc3c3ccccc3c1c1c3ccccc3c3ccccc3c21,C(Cl)Cl,388
CC(C)(C)NC(=O)c1ccc(F)c2ccc3c4ccccc4c4ccccc4c3c12,C(Cl)Cl,334
CC(C)(C)NC(=O)c1ccc2ccc3cccc4c3c2c1c1c2ccccc2c2ccccc2c41,C(Cl)Cl,392
CC(C)(C)NC(=O)c1ccc2ccc3cccc4ccc1c2c34,C(Cl)(Cl)Cl,377
CC(C)(C)NC(=O)c1cccc2ccc3c4cc(Cl)ccc4c4ccc(Cl)cc4c3c12,C(Cl)Cl,335
CC(C)(C)NC(=O)c1cccc2ccc3c4cc(F)ccc4c4ccc(F)cc4c3c12,C(Cl)Cl,334
CC(C)(C)NC(=O)c1cccc2ccc3c4ccc(Cl)cc4c4cc(Cl)ccc4c3c12,C(Cl)Cl,334
CC(C)(C)NC(=O)c1cccc2ccc3c4ccc(F)cc4c4cc(F)ccc4c3c12,C(Cl)Cl,329
CC(C)(C)NC(=O)c1cccc2ccc3c4ccccc4c4ccccc4c3c12,C(Cl)Cl,332
CC(C)(C)NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CC(=O)C,410
CC(C)(C)NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCO,413
CC(C)(C)NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCOC(=O)C,412
CC(C)(C)NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CO,410
CC(C)(C)Nc1c(-c2cc(-c3ccc(Cl)cc3)n(-c3ccccc3)n2)nc2c(Br)cccn12,C(Cl)(Cl)Cl,330
CC(C)(C)Nc1c(-c2cc(-c3ccc(Cl)cc3)n(-c3ccccc3)n2)nc2c(Cl)cc(Cl)cn12,C(Cl)(Cl)Cl,329
CC(C)(C)Nc1c(-c2cc(-c3ccc(Cl)cc3)n(-c3ccccc3)n2)nc2ccc(F)cn12,C(Cl)(Cl)Cl,330
CC(C)(C)Nc1c(-c2cc(-c3ccc(Cl)cc3)n(-c3ccccc3)n2)nc2ccccn12,C(Cl)(Cl)Cl,324
CC(C)(C)Nc1c(-c2nn(-c3ccccc3)c(-c3cccc(Br)c3)c2I)nc2ccccn12,C(Cl)(Cl)Cl,320
CC(C)(C)Nc1cc2oc3cc(NC(C)(C)C)c(F)cc3c(=O)c2cc1F,CCO,368
CC(C)(C)OC(=O)CN1CCN(c2ccc3c(-c4ccc(I)cc4)c4ccc(=[N+]5CCN(CC(=O)OC(C)(C)C)CC5)cc-4oc3c2)CC1,C(Cl)Cl,564
CC(C)(C)OC(=O)N1CCN(c2ccc3c(-c4ccc(I)cc4)c4ccc(=[N+]5CCN(C(=O)OC(C)(C)C)CC5)cc-4oc3c2)CC1,C(Cl)Cl,561
CC(C)(C)OC(=O)N1CCN(c2ccc3c(c2)C(C)(C)c2cc(C=O)ccc2-3)CC1,C(Cl)(Cl)Cl,366
CC(C)(C)OC(=O)N1CCN(c2ccc3c(c2)C(C)(C)c2cc(C=O)ccc2-3)CC1,C1COCCO1,363
CC(C)(C)OC(=O)N1CCN(c2ccc3c(c2)C(C)(C)c2cc(C=O)ccc2-3)CC1,CC#N,362
CC(C)(C)OC(=O)N1CCN(c2ccc3c(c2)C(C)(C)c2cc(C=O)ccc2-3)CC1,CC1=CC=CC=C1,365
CC(C)(C)OC(=O)NCCCN1Cc2c(-c3ccc(CN)cc3)c3ccc4oc(-c5ccc(CN)cc5)cc4n3c2C1=O,C(Cl)Cl,434
CC(C)(C)OC(=O)NCCCN1Cc2c(-c3ccc(CN)cc3)c3ccc4oc(-c5ccccc5)cc4n3c2C1=O,C(Cl)Cl,413
CC(C)(C)OC(=O)NCCCN1Cc2c(-c3ccc(CN)cc3)c3ccc4occc4n3c2C1=O,C(Cl)Cl,381
CC(C)(C)OC(=O)NCCCN1Cc2c(-c3ccccc3)c3ccc4oc(-c5ccc(CN)cc5)cc4n3c2C1=O,C(Cl)Cl,436
CC(C)(C)OC(=O)NCCCN1Cc2c(-c3ccccc3)c3ccc4oc(-c5ccccc5)cc4n3c2C1=O,C(Cl)Cl,410
CC(C)(C)OC(=O)NCCCN1Cc2c(-c3ccccc3)c3ccc4occc4n3c2C1=O,C(Cl)Cl,372
CC(C)(C)OC(=O)NCCCN1Cc2cc3ccc4oc(-c5ccc(CN)cc5)cc4n3c2C1=O,C(Cl)Cl,415
CC(C)(C)OC(=O)NCCCN1Cc2cc3ccc4oc(-c5ccccc5)cc4n3c2C1=O,C(Cl)Cl,391
CC(C)(C)OC(=O)NCCCN1Cc2cc3ccc4occc4n3c2C1=O,C(Cl)Cl,355
CC(C)(C)c1cc(/C=C/C=C/C=C2/N(CCCS(=O)(=O)[O-])c3ccc(S(=O)(=O)[O-])cc3C2(C)CCCC(=O)O)[o+]c2cc(N(Cc3cccc(S(=O)(=O)[O-])c3)Cc3cccc(S(=O)(=O)[O-])c3)ccc12,CCO,779
CC(C)(C)c1cc(/C=C/C=C/C=C2\N(CCCS(=O)(=O)[O-])c3ccc(S(=O)(=O)[O-])cc3C2(C)CCCC(=O)O)c2cc3c(cc2[o+]1)N(CCCS(=O)(=O)[O-])C(C)(C)C=C3CS(=O)(=O)[O-],CCO,748
CC(C)(C)c1cc(/C=C/C=C/C=C2\N(CCC[SH](=O)([O-])O)c3ccc([SH](=O)([O-])O)cc3C2(C)CCCC(=O)O)c2ccc(N(CCCS(=O)(=O)[O-])CCCS(=O)(=O)[O-])cc2[o+]1,CCO,733
CC(C)(C)c1cc(/C=C/C=C2/N(CCC[SH](=O)([O-])O)c3ccc(S(=O)(=O)[O-])cc3C2(C)CCCC(=O)O)[o+]c2cc(N(Cc3cccc(S(=O)(=O)[O-])c3)Cc3cccc(S(=O)(=O)[O-])c3)ccc12,CCO,685
CC(C)(C)c1cc(/C=C/C=C2\N(CCCCCC(=O)O)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)c2cc3c4c(c2[o+]1)CCCN4CCC3,CCO,648
CC(C)(C)c1cc(/C=C/C=C2\N(CCCCCC(=O)O)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)c2ccc(N)cc2[o+]1,CCO,623
CC(C)(C)c1cc(/C=C/C=C2\N(CCCS(=O)(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)CCCC(=O)O)c2cc3c(cc2[o+]1)N(CCCS(=O)(=O)[O-])C(C)(C)C=C3CS(=O)(=O)O,CCO,653
CC(C)(C)c1cc(/C=C/C=C2\N(CCCS(=O)(=O)[O-])c3ccc(S(=O)(=O)O)cc3C2(C)CCCC(=O)O)c2cc3c4c(c2[o+]1)CCCN4CCC3,CCO,647
CC(C)(C)c1cc(/C=C/CC/C=C2\N(CCC[SH](=O)([O-])O)c3ccc(S(=O)(=O)[O-])cc3C2(C)CCCC(=O)O)c2cc3c4c(c2[o+]1)CCCN4CCC3,CCO,743
CC(C)(C)c1cc2c(-c3ccc(C(F)(F)F)cc3)c(-c3ccc(C(F)(F)F)cc3)c3cccc4c(-c5ccc(C(F)(F)F)cc5)c(-c5ccc(C(F)(F)F)cc5)c(c1)[n+]2c34,C(Cl)Cl,351
CC(C)(C)c1cc2c(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3)c3cccc4c(-c5ccc(Cl)cc5)c(-c5ccc(Cl)cc5)c(c1)[n+]2c34,C(Cl)Cl,354
CC(C)(C)c1cc2c(-c3cccc(CN)c3)c(-c3cccc(CN)c3)c3cccc4c(-c5cccc(CN)c5)c(-c5cccc(CN)c5)c(c1)[n+]2c34,C(Cl)Cl,351
CC(C)(C)c1cc2c(-c3cccc4ccccc34)c(-c3cccc4ccccc34)c3cccc4c(-c5cccc6ccccc56)c(-c5cccc6ccccc56)c(c1)[n+]2c34,C(Cl)Cl,352
CC(C)(C)c1cc2c(-c3ccccc3)c(-c3ccccc3)c3cccc4c(-c5ccccc5)c(-c5ccccc5)c(c1)[n+]2c34,C(Cl)Cl,354
CC(C)(C)c1cc2c3c(c1)c1cc(C(C)(C)C)cc4c1n3B1c3c-2cccc3-c2cc(C(C)(C)C)cc3c5cc(C(C)(C)C)cc-4c5n1c23,C(Cl)Cl,439
CC(C)(C)c1ccc(-[n+]2nc3c(-c4ccc(Oc5ccccc5)cc4)cc(C(C)(C)C)cc3c3ccc(Oc4ccccc4)cc32)cc1,C(Cl)Cl,526
CC(C)(C)c1ccc(-[n+]2nc3ccccc3c3ccccc32)cc1,C(Cl)Cl,382
CC(C)(C)c1ccc(-c2c(-c3ccc(C(C)(C)C)cc3)c3cc(C(C)(C)C)cc4c(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(C(C)(C)C)cc5)c5cccc2c5[n+]34)cc1,C(Cl)Cl,358
CC(C)(C)c1ccc(-c2c3ccc(=[NH2+])cc-3sc3cc(N)ccc23)cc1,O,520
CC(C)(C)c1ccc(-c2cc3c(-c4ccc(F)cc4)c(-c4ccc(F)cc4)oc4c5oc(-c6ccc(F)cc6)c(-c6ccc(F)cc6)c6cc(-c7ccc(C(C)(C)C)cc7)cc(c(c2)c34)c65)cc1,C(Cl)Cl,422
CC(C)(C)c1ccc(-c2cc3c(-c4ccccc4)c(-c4ccccc4)oc4c5oc(-c6ccccc6)c(-c6ccccc6)c6cc(-c7ccc(C(C)(C)C)cc7)cc(c(c2)c34)c65)cc1,C(Cl)Cl,425
CC(C)(C)c1ccc(-c2ncc3cccc(-c4ccccc4)n23)cc1,C(Cl)Cl,339
CC(C)(C)c1ccc(-c2nnc3ccccn23)cc1,C(Cl)Cl,282
CC(C)(C)c1ccc(-c2oc3c4oc(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(C(C)(C)C)cc5)c5cc(Br)cc(c6cc(Br)cc(c2-c2ccc(C(C)(C)C)cc2)c63)c54)cc1,C(Cl)Cl,422
CC(C)(C)c1ccc(-c2oc3c4oc(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(C(C)(C)C)cc5)c5cccc(c6cccc(c2-c2ccc(C(C)(C)C)cc2)c63)c54)cc1,C(Cl)Cl,432
CC(C)(C)c1ccc(/C=c2\o/c(=C\c3ccccc3)c3ccccc23)cc1,C(Cl)Cl,375
CC(C)(C)c1ccc(N2c3ccc(C(C)(C)C)cc3B3c4cc(C(C)(C)C)ccc4N(c4ccc(C(C)(C)C)cc4)c4cc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)cc2c43)cc1,CC1=CC=CC=C1,451
CC(C)(C)c1ccc2c(c1)c(-c1ccccc1)c(-c1ccccc1)[n+]1c3ccccc3c(-c3ccccc3)c(-c3ccccc3)c21,C(Cl)Cl,450
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2B1c2c-3cccc2-c2cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n1c23,C(Cl)Cl,369
CC(C)(C)c1ccc2c(c1)c1cccc3cnc2n31,CO,424
CC(C)(C)c1ccc2c(c1)n[n+](-c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc21,C(Cl)Cl,443
CC(C)(C)c1ccc2c(c1)sc1[n+]2[B-](F)(F)n2c(c3cccc4c(Br)ccc2c43)=C1CN,C(Cl)Cl,538
CC(C)(C)c1ccc2c(c1)sc1[n+]2[B-](F)(F)n2c(c3cccc4cccc2c43)=C1CN,C(Cl)Cl,524
CC(C)(C)c1ccc2c(c1)sc1[n+]2[B-](F)(F)n2c(c3cccc4cccc2c43)=N1,C(Cl)Cl,451
CC(C)(C)c1ccc2oc(-c3ccc(-c4nc5cc(C(C)(C)C)ccc5o4)s3)nc2c1,CC1=CC=CC=C1,373
CC(C)(C)c1cccc(-[n+]2nc3cc(C(C)(C)C)ccc3c3cc(Br)ccc32)c1,C(Cl)Cl,395
CC(C)(C)c1cccc(-[n+]2nc3cc(C(C)(C)C)ccc3c3cc(Cl)ccc32)c1,C(Cl)Cl,393
CC(C)(C)c1cccc(-[n+]2nc3cc(C(C)(C)C)ccc3c3cc(F)ccc32)c1,C(Cl)Cl,382
CC(C)(C)c1cccc(-[n+]2nc3cc(C(C)(C)C)ccc3c3ccc(-c4ccccc4)cc32)c1,C(Cl)Cl,478
CC(C)(C)c1cccc(-[n+]2nc3cc(C(C)(C)C)ccc3c3ccc(C(C)(C)C)cc32)c1,C(Cl)Cl,445
CC(C)(C)c1cccc(-[n+]2nc3cc(C(C)(C)C)ccc3c3ccc(Oc4ccccc4)cc32)c1,C(Cl)Cl,484
CC(C)(C)c1cccc(-[n+]2nc3cc(C(C)(C)C)ccc3c3ccccc32)c1,C(Cl)Cl,434
CC(C)(C)n1c(=O)c2cc3ccc4cccc5ccc(c2c1=O)c3c45,C(Cl)(Cl)Cl,423
CC(C)=[N+]1N=C2C=CC(Br)=CN2[B-]1(F)F,CC(=O)C,403
CC(C)=[N+]1N=C2C=CC(Br)=CN2[B-]1(F)F,C(Cl)Cl,408
CC(C)=[N+]1N=C2C=CC(Br)=CN2[B-]1(F)F,O,404
CC(C)=[N+]1N=C2C=CC(Br)=CN2[B-]1(F)F,CO,403
CC(C)=[N+]1N=C2C=CC(Br)=CN2[B-]1(F)F,CC1=CC=CC=C1,406
CC(C)=[N+]1N=C2C=CC(I)=CN2[B-]1(F)F,CO,400
CC(C)Nc1cc2c(cc1F)c(=O)c1cc(F)c(NC(C)C)cc1n2C,CCO,377
CC(C)Nc1cc2c(cc1F)c(=O)c1cc(F)c(NC(C)C)cc1n2C(C)C,CCO,376
CC(C)Nc1cc2oc3cc(NC(C)C)c(F)cc3c(=O)c2cc1F,CCO,370
CC(C)[Si](CCc1c2ccccc2c(CC[Si](C(C)C)(C(C)C)C(C)C)c2cc3c4c(sc3cc12)-c1cc2c(cc1NB4c1ccccc1)-c1sc3cc4c(CC[Si](C(C)C)(C(C)C)C(C)C)c5ccccc5c(CC[Si](C(C)C)(C(C)C)C(C)C)c4cc3c1B(c1ccccc1)N2)(C(C)C)C(C)C,C1CCOC1,532
CC(C)[Si](CCc1ccc2c(c1)C=C1B(N2)c2cc(CC[Si](C(C)C)(C(C)C)C(C)C)ccc2C(c2ccccc2)=C1c1ccccc1)(C(C)C)C(C)C,C(Cl)Cl,402
CC(C)[Si]1(C(C)C)c2cc(C=C(CN)CN)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1CCCCC1,484
CC(C)[Si]1(C(C)C)c2cc(CN)ccc2-c2ccc(N(C)C)cc21,C1CCCCC1,357
CC(C)[Si]1(C(C)C)c2cc(CN)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1CCCCC1,391
CC(C)[Si]1(C(C)C)c2cc(N(C)C)ccc2-c2ccc(C(F)(F)F)cc21,C1CCCCC1,331
CC(C)[Si]1(C(C)C)c2ccccc2-c2ccc(N(C)C)cc21,C1CCCCC1,323
CC(C)c1ccc(/C=C/c2nc3ccc(N(C)C)cc3s2)cc1,C1CCCCC1,388
CC(C)c1ccc(/C=C/c2nc3ccc(N(C)C)cc3s2)cc1,CC#N,392
CC(C)c1ccc(C(=O)Nc2ccc(C(=O)/C=C/c3ccc(N(C)CCO)cc3)cc2)cc1,CS(=O)C,430
CC(C)c1ccc2ccc3c(C(C)C)cc(C=O)c4ccc1c2c43,C(Cl)Cl,410
CC(C)c1cccc(-[n+]2nc3cc(C(C)C)ccc3c3ccccc32)c1,C(Cl)Cl,438
CC(C)c1cccc(C(C)C)c1N1B(c2ccccc2)N(c2c(C(C)C)cccc2C(C)C)C(c2ccccc2)=C1c1ccccc1,C1CCOC1,406
CC(C)c1cccc(C(C)C)c1[N+]1=Cc2cccn2[B-]1(c1ccccc1)c1ccccc1,C1CCOC1,353
CC(C)n1nc(CCC(=O)c2ccc3cc(N(C)C)ccc3c2)c2c(N)ncnc21,O,375
CC(C)n1nc(CCC(=O)c2ccc3cc(N(C)C)ccc3c2)c2c(N)ncnc21,CC#N,360
CC(C)n1nc(CCC(=O)c2ccc3cc(N(C)C)ccc3c2)c2c(N)ncnc21,CC1=CC=CC=C1,360
CC(C)n1nc(CCc2ccc3cc(N(C)C)ccc3c2)c2c(N)ncnc21,CC#N,348
CC(C)n1nc(CCc2ccc3cc(N(C)C)ccc3c2)c2c(N)ncnc21,CC1=CC=CC=C1,349
CC(CO)N1Cc2c(-c3ccc(N(C)C)cc3)c3cc(-c4ccccc4)ccn3c2C1=O,C(Cl)Cl,403
CC(CO)N1Cc2c(-c3ccccc3)c3cc(-c4ccccc4)ccn3c2C1=O,C(Cl)Cl,350
CC(CO)N1Cc2c(-c3ccccc3)c3cc(CN)ccn3c2C1=O,C(Cl)Cl,388
CC(CO)N1Cc2c(-c3ccccc3)c3ccccn3c2C1=O,C(Cl)Cl,298
CC(CO)N1Cc2c(-c3cccs3)c3cc(CN)ccn3c2C1=O,C(Cl)Cl,398
CC(CO)N1Cc2c(-c3cccs3)c3ccccn3c2C1=O,C(Cl)Cl,322
CC(Oc1ccccc1)C(=O)Nc1ccc(C(=O)/C=C/c2ccc(N(C)CCO)cc2)cc1,CS(=O)C,430
CC(c1ccccc1)c1nn(-c2ccccc2)nc1-c1ccccc1,CO,285
CC/[NH+]=c1/cc2oc3c(ccc4cc(O)ccc43)c(-c3ccccc3C(=O)O)c-2cc1C,O,522
CC/[NH+]=c1/cc2oc3cc4c(cc3c(-c3ccccc3C(=O)[O-])c-2cc1C)N(CC)C1CCCCC1N4CC,CCO,570
CC1(C)C(C=CC=CC=C2N(CCCCCC(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)C)=Nc2ccc(S(=O)(=O)O)cc21,O,640
CC1(C)C(c2ccc(/C=C(\CN)C(=O)O)s2)=Nc2ccc(N(c3ccccc3)c3ccccc3)cc21,C1CCOC1,464
CC1(C)C2=[N+](c3ccc(Br)cc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,CS(=O)C,476
CC1(C)C2=[N+](c3ccc(Br)cc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,O,492
CC1(C)C2=[N+](c3ccc(Br)cc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,CO,472
CC1(C)C2=[N+](c3ccc(Br)cc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,CC1=CC=CC=C1,476
CC1(C)C2=[N+](c3ccc(Cl)cc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,C(Cl)Cl,472
CC1(C)C2=[N+](c3ccc(Cl)cc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,CS(=O)C,475
CC1(C)C2=[N+](c3ccc(Cl)cc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,O,480
CC1(C)C2=[N+](c3ccc(Cl)cc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,CO,472
CC1(C)C2=[N+](c3ccc(Cl)cc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,CC1=CC=CC=C1,473
CC1(C)C2=[N+](c3ccccc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,C(Cl)Cl,469
CC1(C)C2=[N+](c3ccccc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,CS(=O)C,468
CC1(C)C2=[N+](c3ccccc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,O,465
CC1(C)C2=[N+](c3ccccc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,CO,465
CC1(C)C2=[N+](c3ccccc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,CC1=CC=CC=C1,469
CC1(C)C=C(CS(=O)(=O)O)c2cc3c(-c4ccc(C(=O)O)cc4C(=O)O)c4cc5c(cc4[o+]c3cc2N1CCCS(N)(=O)=O)N(CCCS(N)(=O)=O)C(C)(C)C=C5CS(=O)(=O)O,O,594
CC1(C)C=C(CS(=O)(=O)[O-])c2cc3cc(-c4cc[n+](CCCCCC(=O)O)cc4)c(=O)oc3cc2N1CCCS(=O)(=O)[O-],O,510
CC1(C)C=C(CS(=O)(=O)[O-])c2cc3cc(C(=O)NCCCCCC(=O)O)c(=O)oc3cc2N1CCCS(=O)(=O)[O-],O,442
CC1(C)CCN2CCC(C)(C)c3c2c1cc1cc(-c2nc4ccccc4s2)c(=O)oc31,C(Cl)(Cl)Cl,479
CC1(C)CCN2CCC(C)(C)c3c4c(cc1c32)C(c1ccccc1C(=O)[O-])=c1cc2c3c(c1O4)C(C)(C)CC[N+]=3CCC2(C)C,CS(=O)C,577
CC1(C)CCc2c(c3ccccc3c3nc4c(nc23)c2c(c3ccccc34)OC(C)(C)CC2)O1,C1CCCCC1,435
CC1(C)CCc2c(c3ccccc3c3nc4c5c(c6ccccc6c4nc23)OC(C)(C)CC5)O1,C1CCCCC1,460
CC1(C)CCc2c(c3ccccc3c3nc4ccccc4nc23)O1,C1CCCCC1,430
CC1(C)Cc2c(c3ccccc3c3nc4c(nc23)c2c(c3ccccc34)OC(C)(C)C2)O1,C1CCCCC1,451
CC1(C)Cc2c(c3ccccc3c3nc4c5c(c6ccccc6c4nc23)OC(C)(C)C5)O1,C1CCCCC1,485
CC1(C)Cc2c(c3ccccc3c3nc4ccccc4nc23)O1,C1CCCCC1,456
CC1(C)OB(c2ccc3c(c2)B2Nc4ccccc4C=C2C(c2ccccc2)=C3c2ccccc2)OC1(C)C,C(Cl)Cl,390
CC1(C)OC(=C(CN)CN)C(CN)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,CC(=O)C,479
CC1(C)OC(=C(CN)CN)C(CN)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,C(Cl)Cl,509
CC1(C)OC(=C(CN)CN)C(CN)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,C(Cl)(Cl)Cl,523
CC1(C)OC(=C(CN)CN)C(CN)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,CS(=O)C,487
CC1(C)OC(=C(CN)CN)C(CN)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,C1CCOC1,486
CC1(C)OC(=C(CN)CN)C(CN)=C1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(Cl)Cl,565
CC1(C)OC(=C(CN)CN)C(CN)=C1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(Cl)(Cl)Cl,572
CC1(C)OC(=C(CN)CN)C(CN)=C1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCOC1,538
CC1(C)OC(=C(CN)CN)C(S(=O)(=O)c2ccccc2)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,C(Cl)Cl,506
CC1(C)OC(=C(CN)CN)C(S(=O)(=O)c2ccccc2)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,C(Cl)(Cl)Cl,515
CC1(C)OC(=C(CN)CN)C(S(=O)(=O)c2ccccc2)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,C1CCOC1,489
CC1(C)OC(=C(CN)CN)C(S(=O)(=O)c2ccccc2)=C1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,CC(=O)C,545
CC1(C)OC(=C(CN)CN)C(S(=O)(=O)c2ccccc2)=C1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(Cl)Cl,563
CC1(C)OC(=C(CN)CN)C(S(=O)(=O)c2ccccc2)=C1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(Cl)(Cl)Cl,566
CC1(C)OC(=C(CN)CN)C(S(=O)(=O)c2ccccc2)=C1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,CS(=O)C,566
CC1(C)OC(=C(CN)CN)C(S(=O)(=O)c2ccccc2)=C1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCOC1,541
CC1(C)OC(=C(CN)CN)C(Sc2ccccc2)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,CC(=O)C,448
CC1(C)OC(=C(CN)CN)C(Sc2ccccc2)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,C(Cl)Cl,457
CC1(C)OC(=C(CN)CN)C(Sc2ccccc2)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,C(Cl)(Cl)Cl,463
CC1(C)OC(=C(CN)CN)C(Sc2ccccc2)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,CS(=O)C,455
CC1(C)OC(=C(CN)CN)C(Sc2ccccc2)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,C1CCOC1,447
CC1(C)OC(=C(CN)CN)C(Sc2ccccc2)=C1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,CC(=O)C,497
CC1(C)OC(=C(CN)CN)C(Sc2ccccc2)=C1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(Cl)Cl,503
CC1(C)OC(=C(CN)CN)C(Sc2ccccc2)=C1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(Cl)(Cl)Cl,503
CC1(C)OC(=C(CN)CN)C(Sc2ccccc2)=C1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,CS(=O)C,511
CC1(C)OC(=C(CN)CN)C(Sc2ccccc2)=C1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCOC1,491
CC1(C)Oc2c(c3nc4ccccc4nc3c3ccccc23)CC1Br,C1CCCCC1,423
CC1(C)c2cc(C=O)ccc2-c2ccc(N3CCC3)cc21,C(Cl)(Cl)Cl,384
CC1(C)c2cc(C=O)ccc2-c2ccc(N3CCC3)cc21,CS(=O)C,386
CC1(C)c2cc(C=O)ccc2-c2ccc(N3CCC3)cc21,C1COCCO1,375
CC1(C)c2cc(C=O)ccc2-c2ccc(N3CCC3)cc21,CCO,380
CC1(C)c2cc(C=O)ccc2-c2ccc(N3CCC3)cc21,CC#N,377
CC1(C)c2cc(C=O)ccc2-c2ccc(N3CCC3)cc21,CC1=CC=CC=C1,378
CC1(C)c2cc(C=O)ccc2-c2ccc(N3CCCC3)cc21,C(Cl)(Cl)Cl,396
CC1(C)c2cc(C=O)ccc2-c2ccc(N3CCCC3)cc21,CS(=O)C,400
CC1(C)c2cc(C=O)ccc2-c2ccc(N3CCCC3)cc21,C1COCCO1,391
CC1(C)c2cc(C=O)ccc2-c2ccc(N3CCCC3)cc21,CCO,395
CC1(C)c2cc(C=O)ccc2-c2ccc(N3CCCC3)cc21,CC#N,391
