SMILES,Solvent,AM,EM,QY,AC,ST,LGAC,Et30,SP,SdP,SA,SB
CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(CCCC[P+](c4ccccc4)(c4ccccc4)c4ccccc4)c4ccccc4C3(C)C)CCC2)=[N+](CCCS(=O)(=O)O)c2ccc(S(=O)(=O)O)cc21,O,782,802,0.05,70000,20,4.84509804,63.1,0.681,0.997,1.062,0.025
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)=C2NCc2ccccc2)C(C)(C)c2cc(S(=O)(=O)O)ccc21,CN(C)C=O,651,752,,,101,,43.2,0.759,0.977,0.031,0.613
CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(CCCC[P+](c4ccccc4)(c4ccccc4)c4ccccc4)c4ccccc4C3(C)C)CCC2)=[N+](CCCS(=O)(=O)O)c2ccc(S(=O)(=O)O)cc21,CO,788,807,0.07,142000,19,5.152288344,55.4,0.608,0.904,0.605,0.545
Cc1cc[n+](C(=C\C=C2\Sc3ccccc3N2Cc2ccccc2)/C=C/c2sc3ccccc3[n+]2Cc2ccccc2)cc1,CO,628,655,0.207,152739,27,5.183949943,55.4,0.608,0.904,0.605,0.545
CC1=CC(=Cc2sc3ccccc3[n+]2C)C=C(C)N1CCCCCC(=O)Nc1c2ccccc2nc2ccccc12,CN(C)C=O,447,,,,,,43.2,0.759,0.977,0.031,0.613
ClC(=C\C=C1\Sc2ccccc2N1Cc1ccccc1)/C=C/c1sc2ccccc2[n+]1Cc1ccccc1,CO,600,667,0.081,66888,67,4.82534821,55.4,0.608,0.904,0.605,0.545
CCN1C(=O)C(=C/C=C\C=C\C=c2/c3cccc4cccc(c43)n2Cc2ccccc2)C(=O)N(CC)C1=S,CC1=CC=CC=C1,885,923,0.0007,,38,,33.9,0.782,0.284,0,0.128
CC1(C)C(/C=C/C=C/C=C2/N(CCCCN3C(=O)c4ccccc4C3=O)c3ccccc3C2(C)C)=[N+](CCCCCC(=O)O)c2ccc(S(=O)(=O)[O-])cc21,CS(=O)C,655,676,,,21,,45.1,0.83,1,0.072,0.647
C[n+]1c(C=C2C=CN(CCCC[NH2+]CCCCCC[NH2+]CCCCN3C=C/C(=C\c4oc5ccccc5[n+]4C)c4ccccc43)c3ccccc32)oc2ccccc21,CO,480,,,186300,,5.270212855,55.4,0.608,0.904,0.605,0.545
CN1/C(=C/C2=Nc3cccc4cccc2c34)C(C)(C)c2ccccc21,C1COCCO1,519,,,22000,,4.342422681,36,0.737,0.312,0,0.444
CNC(=O)CC[n+]1c(/C=C2\C=CN(CCCBr)c3ccccc32)sc2ccccc21,CO,506,,,74900,,4.874481818,55.4,0.608,0.904,0.605,0.545
CN(CCOC1=C(/C=C/C2=[N+](CCC[N+](C)(C)C)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)CCC/C1=C\C=C1\N(CCC[N+](C)(C)C)c2ccc(S(=O)(=O)[O-])cc2C1(C)C)C(=O)CCCC(=O)ON1C(=O)CCC1=O,O,759,778,0.079,191835,19,5.282927846,63.1,0.681,0.997,1.062,0.025
CCCCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCCCC)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,CC1=CC=CC=C1,783,,,89800,,4.953276337,33.9,0.782,0.284,0,0.128
CC1(C)C(/C=C/C=C/C=C2/N(CCC(=O)NCCOCCOCCCCCCCl)c3ccccc3C2(C)C)=[N+](CCC(=O)O)c2ccccc21,O,640,664,0.18,139000,24,5.1430148,63.1,0.681,0.997,1.062,0.025
C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c(Sc5c(Cl)cccc5Cl)c4F)C=C3CCC2)C(C)(C)c2ccccc21,C(Cl)(Cl)Cl,600,,,45550,,4.658488381,39.1,0.783,0.614,0.047,0.071
CN(C)c1ccc(C=Cc2cc[n+](CCCCCCCCCC[n+]3ccc(C=Cc4ccc(N(C)C)cc4)cc3)cc2)cc1,C1CCOC1,484,605,,,121,,37.4,0.714,0.634,0,0.591
CC1(C)C(/C=C/C=C/C=C2/N(CCCCCC(=O)[O-])c3ccccc3C2(C)C)=[N+](CCC[N+](C)(C)C)c2ccccc21,O,,,0.13,193000,,5.285557309,63.1,0.681,0.997,1.062,0.025
CN1/C(=C(C=O)\C=C\C2=[N+](C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CS(=O)C,501,,,37000,,4.568201724,45.1,0.83,1,0.072,0.647
CCCCCCCCCCCCN1C(=O)C(=CC=C=Cc2ccco2)C(C)=C(C#N)C1=O,C(Cl)(Cl)Cl,500,,,,,,39.1,0.783,0.614,0.047,0.071
CN1/C(=C\C=C\c2sc3ccc4ccccc4c3[n+]2C)C(C)(C)c2ccccc21,CC#N,558,,,112000,,5.049218023,45.6,0.645,0.974,0.044,0.286
CN1/C(=C(C=O)\C=C\c2ccc3ccccc3[n+]2C)C(C)(C)c2ccccc21,CO,513,,,21500,,4.33243846,55.4,0.608,0.904,0.605,0.545
CN1C(=CC=Cc2cc[n+](C)c3ccccc23)C(C)(C)c2cc3c(cc21)C(C)(C)C(=CC=Cc1cc[n+](C)c2ccccc12)N3C,CO,717,773,0.0003,133700,56,5.126131407,55.4,0.608,0.904,0.605,0.545
CC1(C)C(/C=C/C=C/C=C2/N(CCCCN3C(=O)c4ccccc4C3=O)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)=[N+](CCCCCC(=O)O)c2ccccc21,O,643,662,,,19,,63.1,0.681,0.997,1.062,0.025
CN1/C(=C/C=C/c2oc3ccccc3[n+]2C)Sc2ccccc21,CS(=O)C,526,546,0.26,69183,20,4.839999391,45.1,0.83,1,0.072,0.647
CCN1C(=O)C(=C/C=C2/N(C)c3ccccc3C2(C)C)C(=O)N(CC)C1=S,CN(C)C=O,493,,,112300,,5.050379756,43.2,0.759,0.977,0.031,0.613
CC1(C)C(/C=C2\C(=O)C(/C=C3\N(CCCCCC(=O)O)c4ccc(S(=O)(=O)O)cc4C3(C)C)=C2O)=[N+](CCCCCC(=O)O)c2ccc(S(=O)(=O)[O-])cc21,CN(C)C=O,653,667,0.147,111000,14,5.045322979,43.2,0.759,0.977,0.031,0.613
CN(C)c1ccc(C=Cc2cc[n+](CCCCC[n+]3ccc(C=Cc4ccc(N(C)C)cc4)c4ccccc43)c3ccccc23)cc1,C1CCOC1,555,681,,,126,,37.4,0.714,0.634,0,0.591
COc1cc[n+]2c(c1)C(C)=C(c1ccccc1)/C2=C\C=C\C=C\c1c(-c2ccccc2)c(C)c2cc(OC)ccn12,CC#N,819,849,0.013,124000,30,5.093421685,45.6,0.645,0.974,0.044,0.286
CCN1/C(=C\C(C)=C\c2sc3cc4ccccc4cc3[n+]2CC)Sc2cc3ccccc3cc21,CCO,575,,0.002,80000,,4.903089987,51.9,0.633,0.783,0.4,0.658
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)=C2c2ccnc3ccccc23)C(C)(C)c2ccccc21,CC#N,768,798,0.21,262000,30,5.418301291,45.6,0.645,0.974,0.044,0.286
CCN1C(=O)C(=CC=CC2=C3N(CCC2)c2ccccc2C3(C)C)C(=O)N(CC)C1=S,CC1=CC=CC=C1,614,632,0.18,,18,,33.9,0.782,0.284,0,0.128
CN(C)c1ccc(/C=C/C=C\C23OCCN2c2ccccc2C3(C)C)cc1,CC#N,550,,,16095,,4.206690981,45.6,0.645,0.974,0.044,0.286
CC1(C)C2=C(C=C(C#N)C#N)CCCN2c2ccccc21,CN(C)C=O,476,507,,,31,,43.2,0.759,0.977,0.031,0.613
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccc4cc(Br)ccc4c3C2(C)C)C(C)(C)c2c1ccc1cc(Br)ccc21,CC#N,680,699,,,19,,45.6,0.645,0.974,0.044,0.286
CCN1C(=O)C(=CC=C2N(c3ccccc3)c3ccccc3N2c2ccccc2)C(=O)N(CC)C1=S,CN(C)C=O,466,,,73000,,4.86332286,43.2,0.759,0.977,0.031,0.613
CN1/C(=C/C=C/C2=[N+](C)c3ccc(C(=O)O)cc3C2(C)C)C(C)(C)c2cc(C(=O)O)ccc21,CCO,555,,,,,,51.9,0.633,0.783,0.4,0.658
CCN1C2=[O+]C3CC(c4ccccc4)=CC(/C=C/C=C4\N(CCCCCC(=O)O)c5ccc(S(=O)(=O)[O-])cc5C4(C)C)=C3C=C2C(C)=CC1(C)C,O,666,700,0.03,,34,,63.1,0.681,0.997,1.062,0.025
CC(=O)OC(=C\C=C1\N(CCCCS(=O)(=O)O)c2ccc(F)cc2C1(C)C)/C=C/C=C/C1=[N+](CCCCS(=O)(=O)[O-])c2ccc(F)cc2C1(C)C,O,748,782,0.0784,150000,34,5.176091259,63.1,0.681,0.997,1.062,0.025
CN1/C(=C/C=C/C=C/C=C/C2=[N+](C)c3c(ccc4ccccc34)C2(C)C)C(C)(C)c2ccc3ccccc3c21,CO,789,826,,224000,37,5.350248018,55.4,0.608,0.904,0.605,0.545
Cn1c(-c2ccco2)nn2c(/C(c3ccc(C(F)(F)F)cc3)=c3/c4ccccc4c4n3nc(-c3ccco3)[n+]4C)c3ccccc3c12,CC#N,592,,,,,,45.6,0.645,0.974,0.044,0.286
CCCCN1/C(=C\C=C(\C=C\c2sc3ccccc3[n+]2CCCC)[n+]2ccccc2)Sc2ccccc21,CO,616,647,0.039,145230,31,5.162056337,55.4,0.608,0.904,0.605,0.545
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,C1CCOC1,684,707,,,23,,37.4,0.714,0.634,0,0.591
CCN1C(=O)C(=C/C=C\C=C\[c-]2c(=O)n(CC)c(=S)n(CC)c2=O)C(=O)N(CC)C1=S,CN(C)C=O,642,,,225400,,5.352953912,43.2,0.759,0.977,0.031,0.613
C[n+]1c(/C=C2/C=C(C=Cc3cn(Cc4ccccc4)c4ccccc34)CC(C)(C)C2)sc2ccc3ccccc3c21,CO,546,709,0.0111,76300,163,4.882524538,55.4,0.608,0.904,0.605,0.545
CC1(C)C(/C=C/C=C(/C=C/C=C2/N(CCCS(=O)(=O)[O-])c3ccccc3C2(C)C)C(=O)OCc2ccc([N+](=O)[O-])cc2)=[N+](CCCS(=O)(=O)[O-])c2ccccc21,CO,792,821,0.0016,51860,29,4.714832512,55.4,0.608,0.904,0.605,0.545
CN1C(=CC=CC2=[N+](C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,C(Cl)Cl,550,570,0.04,135000,20,5.130333768,40.7,0.761,0.769,0.04,0.178
CCN1C(=O)C(=CC2=C3N(CCC2)c2ccccc2C3(C)C)C(=O)N(CC)C1=S,C(Cl)Cl,534,560,,,26,,40.7,0.761,0.769,0.04,0.178
CN1/C(=C\C=C2/CCCC(/C=C/c3sc4ccccc4[n+]3C)=C2Cl)Sc2ccccc21,CO,792,808,0.092,191600,16,5.282395505,55.4,0.608,0.904,0.605,0.545
C(=Cc1cc[n+](CCCCC[n+]2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccccc32)c2ccccc12)c1ccc(N(c2ccccc2)c2ccccc2)cc1,CN(C)C=O,521,764,,17500,243,4.243038049,43.2,0.759,0.977,0.031,0.613
CC1(C)C(/C=C/C=C/C=C2/N(CCCCN3C(=O)c4ccccc4C3=O)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)=[N+](CCCCCC(=O)O)c2ccccc21,CS(=O)C,655,674,,,19,,45.1,0.83,1,0.072,0.647
CCC[N+]1=C(/C=C/C(C=O)=C2\N(C)c3ccccc3C2(C)C)C(C)(C)c2c1ccc1ccccc21,CC#N,511,,,31200,,4.494154594,45.6,0.645,0.974,0.044,0.286
CC1(C)C(/C=C/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)C)=[N+](CCCCCC(=O)O)c2ccc(S(=O)(=O)[O-])cc21,CO,651,668,0.11,115000,17,5.06069784,55.4,0.608,0.904,0.605,0.545
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)=C2c2ccccc2C)C(C)(C)c2ccccc21,CC#N,758,786,0.28,283000,28,5.451786436,45.6,0.645,0.974,0.044,0.286
CCCCCC(=O)N1/C(=C/C2=C([O-])/C(=C/C3=[N+](C(=O)CCCCC)c4ccccc4C3(C)C)C2=C2C(=O)NC(=S)NC2=O)C(C)(C)c2ccccc21,C(Cl)(Cl)Cl,641,661,,1540000,20,6.187520721,39.1,0.783,0.614,0.047,0.071
CCN1/C(=C/C=C/C=C/C=C/C2=[N+](CC)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)NC(=O)CCCCCCC(=O)NCCCCCC(=O)NCCCCCC(=O)O)ccc21,O,648,664,0.34,208000,16,5.318063335,63.1,0.681,0.997,1.062,0.025
CCN1C(=O)C(=C/C=C\C=c2/c3cccc4cccc(c43)n2Cc2ccccc2)C(=O)N(CC)C1=S,C(Cl)Cl,730,767,,108500,37,5.035429738,40.7,0.761,0.769,0.04,0.178
OC(CBr)CN1C=C/C(=C\c2sc3ccccc3[n+]2CCC[n+]2ccccc2)c2ccccc21,CO,504,,,89800,,4.953276337,55.4,0.608,0.904,0.605,0.545
CC(C)(C)C1CC(/C=C/c2sc3ccccc3[n+]2Cc2ccccc2)=C(N2CCCCC2)/C(=C/C=C2\Sc3ccccc3N2Cc2ccccc2)C1,CCO,825,849,,,24,,51.9,0.633,0.783,0.4,0.658
CCCCN1/C(=C\C=C\C=C\C2=[N+](CCCC)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,CC(=O)C,656,677,,,21,,42.2,0.651,0.907,0,0.475
COC(=C\C=C\C1=[N+](C)c2ccccc2C1(C)C)/C(=C/C=C1/N(C)c2ccccc2C1(C)C)OC(C)=O,O,740,773,0.0808,90000,33,4.954242509,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C2=C(NCc3ccccc3)/C(=C/C=C3/N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,CC(=O)C,657,766,,,109,,42.2,0.651,0.907,0,0.475
CC[n+]1c(C=CC=C2N(C)c3ccccc3C2(C)C)ccc2ccccc21,C(Cl)Cl,571,607,0.007,,36,,40.7,0.761,0.769,0.04,0.178
C[n+]1c(/C=C2/C=C(/C=C/c3cn(CCCCCC(=O)O)c4ccccc34)CC(C)(C)C2)sc2ccccc21,O,493,697,0.0109,47000,204,4.672097858,63.1,0.681,0.997,1.062,0.025
CCN1C(=O)C(=C/C=C/C2C(=O)N(CC)C(=S)N(CC)C2=O)C(=O)N(CC)C1=S,CCO,560,574,0.051,,14,,51.9,0.633,0.783,0.4,0.658
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccc4cc(Br)ccc4c3C2(C)C)C(C)(C)c2c1ccc1cc(Br)ccc21,CS(=O)C,689,709,0.381,,20,,45.1,0.83,1,0.072,0.647
CN1/C(=C/C=C/C2=Nc3ccccc3C2(C)C)C(C)(C)c2ccccc21,CCO,447,,,,,,51.9,0.633,0.783,0.4,0.658
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCCC(=O)NCCCNCCCNCCCCNCCCN)c3ccc4ccccc4c3C2(C)C)=[N+](CCCCCC(=O)NCCCNCCCNCCCCNCCCN)c2ccc3ccccc3c21,O,781,805,0.02,115000,24,5.06069784,63.1,0.681,0.997,1.062,0.025
CCCCc1ccc2c(c1)C(C)(C)C(/C=C/C1=C(Cl)/C(=C/C=C3/Nc4ccc(CCCC)cc4C3(C)C)CCC1)=[NH+]2,CCO,528,793,,200000,265,5.301029996,51.9,0.633,0.783,0.4,0.658
CCCCN1/C(=C\C=C\C=C\C2=[N+](CCCC)c3ccc(C(=O)O)cc3C2(C)C)C(C)(C)c2cc(C(=O)O)ccc21,CS(=O)C,661,682,0.51,219000,21,5.340444115,45.1,0.83,1,0.072,0.647
CC1(C)C(=CC2C([O-])C(C=C3N(CCCS(=O)(=O)[O-])c4ccccc4C3(C)C)C2[O-])N(CCCS(=O)(=O)[O-])c2ccccc21,CC#N,634,646,,,12,,45.6,0.645,0.974,0.044,0.286
CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(CCCCS(=O)(=O)O)c4ccc(I)cc4C3(C)C)CCC2)=[N+](CCCCS(=O)(=O)[O-])c2ccc(I)cc21,O,789,823,,,34,,63.1,0.681,0.997,1.062,0.025
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)=C2c2ccccc2OC)C(C)(C)c2ccccc21,C(Cl)Cl,767,796,0.32,330000,29,5.51851394,40.7,0.761,0.769,0.04,0.178
C#CCOC(=O)CC[N+]1=C(/C=C/C=C/C=C2/N(CCC(=O)NCCOCCOCCCCCCCl)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CCO,647,670,0.32,276000,23,5.440909082,51.9,0.633,0.783,0.4,0.658
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccc(C(=O)NCCNCCNCCNCCN)cc3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc(C(=O)NCCNCCNCCNCCN)cc21,O,755,781,0.11,268000,26,5.428134794,63.1,0.681,0.997,1.062,0.025
CCN1C(=O)C(=C/C=C\C=CC2=C3N(CCC2)c2ccccc2C3(C)C)C(=O)N(CC)C1=S,CCCCCC,667,721,,,54,,31,0.616,0,0,0.056
CN1C=C/C(=C\c2sc3ccccc3[n+]2CCC(N)=O)c2ccccc21,CO,503,,,87550,,4.94225615,55.4,0.608,0.904,0.605,0.545
COC(=O)CCCCCCCCC[N+]1=C(/C=C/C2=C(Cl)/C(=C/C=C3/N(CCCCCCCCCC(=O)O)c4ccccc4C3(C)C)CCC2)C(C)(C)c2ccccc21,CCO,785,803,0.19,233000,18,5.367355921,51.9,0.633,0.783,0.4,0.658
CN1C(=CC=CC2=[N+](C)c3ccccc3C2(C)C)C(C)(C)c2cc3c(cc21)C(C)(C)C(=CC=CC1=[N+](C)c2ccccc2C1(C)C)N3C,C(Cl)(Cl)Cl,658,677,0.181,,19,,39.1,0.783,0.614,0.047,0.071
COc1ccc([NH+]=CC=C2N(C)c3ccccc3C2(C)C)cc1,CC#N,416,,,20200,,4.305351369,45.6,0.645,0.974,0.044,0.286
CN1/C(=C/C=C/C(=C/C=C/C2=[N+](C)c3ccccc3C2(C)C)C(=O)OCc2ccc([N+](=O)[O-])cc2)C(C)(C)c2ccccc21,CO,782,814,0.0023,153350,32,5.18568378,55.4,0.608,0.904,0.605,0.545
CN1/C(=C\c2cc[n+](CCC(=O)O)cc2)Sc2ccccc21,O,420,480,0.0002,,60,,63.1,0.681,0.997,1.062,0.025
CC[n+]1c(/C=C2/C=C(/C=C/c3cn(Cc4ccccc4)c4ccccc34)CC(C)(C)C2)sc2ccccc21,C(Cl)(Cl)Cl,595,708,0.0703,65200,113,4.814247596,39.1,0.783,0.614,0.047,0.071
CC1(C)C(/C=C2\C(=O)C(/C=C3\N(Cc4ccc(C(=O)O)cc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)=C2O)=[N+](Cc2ccc(C(=O)O)cc2)c2ccc(S(=O)(=O)[O-])cc21,O,631,646,0.021,242000,15,5.383815366,63.1,0.681,0.997,1.062,0.025
CC(O)C[n+]1c(/C=C2\C=CN(C)c3ccccc32)sc2ccccc21,CO,505,,,86000,,4.934498451,55.4,0.608,0.904,0.605,0.545
CN1/C(=C/C=C/C=C/C2=[N+](C)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,CS(=O)C,640,672,0.169,210100,32,5.322426052,45.1,0.83,1,0.072,0.647
CN(C)c1ccc(C=Cc2cc[n+](CCCCC[n+]3ccc(C=Cc4ccc(N(C)C)cc4)cc3)cc2)cc1,CCOC(=O)C,478,595,,,117,,38.1,0.656,0.603,0,0.542
CC(/C=C1\Sc2ccccc2N1C)=C\c1sc2ccccc2[n+]1C,CO,539,,,,,,55.4,0.608,0.904,0.605,0.545
CCCCNC1=C(/C=C/C2=[N+](Cc3ccc(C(=O)O)cc3)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)CCC/C1=C\C=C1\N(Cc2ccc(C(=O)O)cc2)c2ccc(S(=O)(=O)O)cc2C1(C)C,CCO,592,729,,,137,,51.9,0.633,0.783,0.4,0.658
CCN(CC)c1ccc2cc(-c3cc(-c4ccccc4C(=O)O)c4ccc(N(CC)CC)cc4[o+]3)c(=O)oc2c1,CC#N,651,703,0.3,,52,,45.6,0.645,0.974,0.044,0.286
CN(C)C1=CC2SC3=CC(=[N+](C)C)C=CC3=NC2C=C1,O,,,0.03,71000,,4.851258349,63.1,0.681,0.997,1.062,0.025
CN1/C(=C\C=C\C=C\c2sc3ccccc3[n+]2C)Sc2ccccc21,CO,598,645,0.084,16214,47,4.209890169,55.4,0.608,0.904,0.605,0.545
C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c(N5CCN(C(=O)OC(C)(C)C)CC5)c4F)C=C3CCC2)C(C)(C)c2ccccc21,CCO,608,728,0.01,37650,120,4.575764981,51.9,0.633,0.783,0.4,0.658
CN(C)c1ccc(C=Cc2cc[n+](CCCCC[n+]3ccc(C=Cc4ccc(N(C)C)cc4)c4ccccc43)c3ccccc23)cc1,CN(C)C=O,552,700,,54900,148,4.739572344,43.2,0.759,0.977,0.031,0.613
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccc(C(=O)NCCCCCCN)cc3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc(C(=O)NCCCCCCN)cc21,O,755,781,0.11,250000,26,5.397940009,63.1,0.681,0.997,1.062,0.025
COc1ccc(NC2=C(/C=C/C3=[N+](Cc4ccccc4)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)CCC/C2=C\C=C2\N(Cc3ccccc3)c3ccc(S(=O)(=O)O)cc3C2(C)C)cc1,CN(C)C=O,709,802,,23000,93,4.361727836,43.2,0.759,0.977,0.031,0.613
CN1/C(=C/C=C/C=C/C2=[N+](C)c3ccc(N)cc3C2(C)C)C(C)(C)c2cc(NC(=O)CCCc3ccc(N(CCCl)CCCl)cc3)ccc21,O,659,676,0.004,,17,,63.1,0.681,0.997,1.062,0.025
ClC1=C(/C=C/c2sc3ccccc3[n+]2Cc2ccccc2)CCC/C1=C\C=C1/Sc2ccccc2N1Cc1ccccc1,CO,802,824,,170800,22,5.232487866,55.4,0.608,0.904,0.605,0.545
CCN1C(=O)C(=C/C=C2\Sc3ccccc3N2CC)C(=O)N(CC)C1=S,CCO,498,,,106900,,5.028977705,51.9,0.633,0.783,0.4,0.658
CC(O)C[n+]1c(/C=C2\C=CN(Cc3ccccc3)c3ccccc32)sc2ccccc21,CO,510,,,105000,,5.021189299,55.4,0.608,0.904,0.605,0.545
CCN1/C(=C/C=C/C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)C2C=CC=CC21,O,540,586,,,46,,63.1,0.681,0.997,1.062,0.025
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)=C2Cl)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,CO,785,802,0.12,,17,,55.4,0.608,0.904,0.605,0.545
CCCCN1/C(=C\C=C\C=C\C2=[N+](CCCC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,CN(C)C=O,686,705,,,19,,43.2,0.759,0.977,0.031,0.613
CCC(/C=C1\Sc2ccc(OC)cc2N1CCO)=C\c1sc2ccc(OC)cc2[n+]1CCO,CS(=O)C,572,599,0.011,,27,,45.1,0.83,1,0.072,0.647
CCOc1cccc(OCC)c1C1=C(/C=C/C2=[N+](CC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CC)c2ccccc2C1(C)C,O,760,790,0.18,239000,30,5.378397901,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C2\C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)=C2O)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,O,631,646,0.017,244000,15,5.387389826,63.1,0.681,0.997,1.062,0.025
CC[n+]1c(/C=C/c2cc(/C=C/c3sc4ccccc4[n+]3CC)c(O)c(C)c2O)sc2ccccc21,C(Cl)Cl,657,694,0.09,,37,,40.7,0.761,0.769,0.04,0.178
CCN1C(=O)C(=CC2=C3N(CCC2)c2ccccc2C3(C)C)C(=O)N(CC)C1=S,CCCCCC,509,538,,,29,,31,0.616,0,0,0.056
C=Cc1ccc2c(c1C=C)C(C)(C)/C(=C\C=C\C1=[N+](C)c3ccccc3C1(C)C)N2CCCC,CS(=O)C,572,586,0.1,107000,14,5.029383778,45.1,0.83,1,0.072,0.647
CCN1/C(=C\C=C\C=C\c2sc3ccccc3[n+]2CC)Sc2ccccc21,CCO,655,,0.033,232000,,5.365487985,51.9,0.633,0.783,0.4,0.658
C[N+]1=C(/C=C/C=C/C=C2/N(CCCCCC(=O)[O-])c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,O,,,0.23,220000,,5.342422681,63.1,0.681,0.997,1.062,0.025
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)=C2c2ccnc3ccccc23)C(C)(C)c2ccccc21,C(Cl)Cl,778,808,0.31,332000,30,5.521138084,40.7,0.761,0.769,0.04,0.178
CCN(CC)c1ccc2c(c1)Oc1c(ccc3cc(OC(=O)c4ccccc4[Se]Sc4ccccn4)ccc13)C21OC(=O)c2ccccc21,O,580,635,,,55,,63.1,0.681,0.997,1.062,0.025
CCN1/C(=C\C=C(Br)\C=C\c2sc3ccccc3[n+]2CC)Sc2ccccc21,CO,596,647,0.057,52105,51,4.7168794,55.4,0.608,0.904,0.605,0.545
CC1(C)C(/C=C/C2=C(Cl)/C(=C\C=C3/N(Cc4ccc(C(=O)O)cc4)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)CCC2)=[N+](Cc2ccc(C(=O)O)cc2)c2ccc(S(=O)(=O)[O-])cc21,CO,795,818,,,23,,55.4,0.608,0.904,0.605,0.545
CCN1C(=O)C(=C/C=C\C=C\C2C(=O)N(CC)C(=S)N(CC)C2=O)C(=O)N(CC)C1=S,C(Cl)Cl,669,683,,,14,,40.7,0.761,0.769,0.04,0.178
CCCOc1ccc2cc3c(cc2c1)Oc1c2c4c(cc1=C3c1ccccc1)CCC[N+]=4CCC2,C(Cl)Cl,478,591,0.316,24000,113,4.380211242,40.7,0.761,0.769,0.04,0.178
CNC(=O)CC[n+]1c(/C=C2\C=CN(CCC[N+]34CCN(CC3)CC4)c3ccccc32)sc2ccccc21,CO,509,,,60000,,4.77815125,55.4,0.608,0.904,0.605,0.545
CC1(C)C(/C=C/C=C/C=C2/N(CCCCCC(=O)[O-])c3ccccc3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc21,O,,,0.13,206000,,5.31386722,63.1,0.681,0.997,1.062,0.025
CN1C(=CC2C([O-])C(C=C3N(C)c4ccccc4C3(C)C)C2[O-])C(C)(C)c2ccccc21,CCO,626,640,,,14,,51.9,0.633,0.783,0.4,0.658
C[n+]1c(/C=C/c2ccco2)cccc1/C=C/c1ccco1,C(Cl)(Cl)Cl,416,507,,,91,,39.1,0.783,0.614,0.047,0.071
